,@device,@rdgType,value,type,captured_at
44051,Window,LUX,7596.0,LIGHT+ENV,2021-09-21 11:36:03
44048,Window,HUMIDITY,42.52,LIGHT+ENV,2021-09-21 11:36:03
44049,Window,PRESSURE,102749.03125,LIGHT+ENV,2021-09-21 11:36:03
44052,Window,HUMIDITY,42.11,LIGHT+ENV,2021-09-21 11:38:03
44053,Window,PRESSURE,102753.77344,LIGHT+ENV,2021-09-21 11:38:03
44054,Window,LUX,8067.0,LIGHT+ENV,2021-09-21 11:38:03
44055,Window,TEMPERATURE,27.52,LIGHT+ENV,2021-09-21 11:38:03
44056,Window,LUX,8453.0,LIGHT+ENV,2021-09-21 11:40:03
44057,Window,PRESSURE,102749.25,LIGHT+ENV,2021-09-21 11:40:03
44058,Window,TEMPERATURE,27.56,LIGHT+ENV,2021-09-21 11:40:03
44059,Window,HUMIDITY,42.61,LIGHT+ENV,2021-09-21 11:40:03
44063,Window,HUMIDITY,41.7,LIGHT+ENV,2021-09-21 11:42:03
44060,Window,TEMPERATURE,27.6,LIGHT+ENV,2021-09-21 11:42:03
44061,Window,LUX,8040.0,LIGHT+ENV,2021-09-21 11:42:03
44062,Window,PRESSURE,102758.78125,LIGHT+ENV,2021-09-21 11:42:03
44067,Window,LUX,9972.0,LIGHT+ENV,2021-09-21 11:44:03
44066,Window,PRESSURE,102752.60156,LIGHT+ENV,2021-09-21 11:44:03
44065,Window,TEMPERATURE,27.63,LIGHT+ENV,2021-09-21 11:44:03
44064,Window,HUMIDITY,41.93,LIGHT+ENV,2021-09-21 11:44:03
44068,Window,LUX,8919.0,LIGHT+ENV,2021-09-21 11:46:03
44069,Window,HUMIDITY,42.04,LIGHT+ENV,2021-09-21 11:46:03
44070,Window,TEMPERATURE,27.68,LIGHT+ENV,2021-09-21 11:46:03
44071,Window,PRESSURE,102748.07813,LIGHT+ENV,2021-09-21 11:46:03
44072,Window,HUMIDITY,41.7,LIGHT+ENV,2021-09-21 11:48:03
44073,Window,TEMPERATURE,27.72,LIGHT+ENV,2021-09-21 11:48:03
44074,Window,PRESSURE,102749.20313,LIGHT+ENV,2021-09-21 11:48:03
44075,Window,LUX,7885.0,LIGHT+ENV,2021-09-21 11:48:03
44079,Window,LUX,8758.0,LIGHT+ENV,2021-09-21 11:50:03
44078,Window,PRESSURE,102746.35156,LIGHT+ENV,2021-09-21 11:50:03
44077,Window,TEMPERATURE,27.77,LIGHT+ENV,2021-09-21 11:50:03
44076,Window,HUMIDITY,41.55,LIGHT+ENV,2021-09-21 11:50:03
44080,Window,TEMPERATURE,27.77,LIGHT+ENV,2021-09-21 11:52:03
44081,Window,PRESSURE,102743.54688,LIGHT+ENV,2021-09-21 11:52:03
44082,Window,LUX,7836.0,LIGHT+ENV,2021-09-21 11:52:03
44083,Window,HUMIDITY,41.89,LIGHT+ENV,2021-09-21 11:52:03
44084,Window,HUMIDITY,41.74,LIGHT+ENV,2021-09-21 11:54:04
44085,Window,TEMPERATURE,27.74,LIGHT+ENV,2021-09-21 11:54:04
44086,Window,LUX,6344.0,LIGHT+ENV,2021-09-21 11:54:04
44087,Window,PRESSURE,102738.52344,LIGHT+ENV,2021-09-21 11:54:04
44091,Window,PRESSURE,102741.88281,LIGHT+ENV,2021-09-21 11:56:04
44090,Window,HUMIDITY,41.98,LIGHT+ENV,2021-09-21 11:56:04
44089,Window,TEMPERATURE,27.76,LIGHT+ENV,2021-09-21 11:56:04
44088,Window,LUX,6919.0,LIGHT+ENV,2021-09-21 11:56:04
44092,Window,HUMIDITY,41.98,LIGHT+ENV,2021-09-21 11:58:04
44093,Window,PRESSURE,102731.20313,LIGHT+ENV,2021-09-21 11:58:04
44094,Window,LUX,8052.0,LIGHT+ENV,2021-09-21 11:58:04
44095,Window,TEMPERATURE,27.83,LIGHT+ENV,2021-09-21 11:58:04
44096,Window,LUX,9016.0,LIGHT+ENV,2021-09-21 12:00:04
44097,Window,TEMPERATURE,27.93,LIGHT+ENV,2021-09-21 12:00:04
44098,Window,PRESSURE,102736.77344,LIGHT+ENV,2021-09-21 12:00:04
44099,Window,HUMIDITY,41.94,LIGHT+ENV,2021-09-21 12:00:04
44103,Window,HUMIDITY,41.44,LIGHT+ENV,2021-09-21 12:02:04
44102,Window,TEMPERATURE,27.94,LIGHT+ENV,2021-09-21 12:02:04
44101,Window,PRESSURE,102731.99219,LIGHT+ENV,2021-09-21 12:02:04
44100,Window,LUX,7669.0,LIGHT+ENV,2021-09-21 12:02:04
44104,Window,TEMPERATURE,27.96,LIGHT+ENV,2021-09-21 12:04:04
44105,Window,PRESSURE,102739.0,LIGHT+ENV,2021-09-21 12:04:04
44106,Window,HUMIDITY,41.43,LIGHT+ENV,2021-09-21 12:04:04
44107,Window,LUX,7859.0,LIGHT+ENV,2021-09-21 12:04:04
44108,Window,LUX,7299.0,LIGHT+ENV,2021-09-21 12:06:04
44109,Window,HUMIDITY,41.37,LIGHT+ENV,2021-09-21 12:06:04
44110,Window,PRESSURE,102725.49219,LIGHT+ENV,2021-09-21 12:06:04
44111,Window,TEMPERATURE,27.98,LIGHT+ENV,2021-09-21 12:06:04
44115,Window,TEMPERATURE,28.01,LIGHT+ENV,2021-09-21 12:08:04
44114,Window,PRESSURE,102727.71875,LIGHT+ENV,2021-09-21 12:08:04
44113,Window,HUMIDITY,41.81,LIGHT+ENV,2021-09-21 12:08:04
44112,Window,LUX,8820.0,LIGHT+ENV,2021-09-21 12:08:04
44116,Window,PRESSURE,102731.64063,LIGHT+ENV,2021-09-21 12:10:04
44117,Window,HUMIDITY,41.54,LIGHT+ENV,2021-09-21 12:10:04
44118,Window,TEMPERATURE,28.05,LIGHT+ENV,2021-09-21 12:10:04
44119,Window,LUX,7919.0,LIGHT+ENV,2021-09-21 12:10:04
44120,Window,HUMIDITY,41.84,LIGHT+ENV,2021-09-21 12:12:04
44121,Window,TEMPERATURE,28.07,LIGHT+ENV,2021-09-21 12:12:04
44122,Window,LUX,7004.0,LIGHT+ENV,2021-09-21 12:12:04
44123,Window,PRESSURE,102731.32813,LIGHT+ENV,2021-09-21 12:12:04
44127,Window,TEMPERATURE,28.12,LIGHT+ENV,2021-09-21 12:14:04
44126,Window,PRESSURE,102719.25,LIGHT+ENV,2021-09-21 12:14:04
44125,Window,LUX,7249.0,LIGHT+ENV,2021-09-21 12:14:04
44124,Window,HUMIDITY,41.44,LIGHT+ENV,2021-09-21 12:14:04
44128,Window,TEMPERATURE,28.11,LIGHT+ENV,2021-09-21 12:16:04
44129,Window,LUX,8365.0,LIGHT+ENV,2021-09-21 12:16:04
44130,Window,HUMIDITY,41.52,LIGHT+ENV,2021-09-21 12:16:04
44131,Window,PRESSURE,102726.82813,LIGHT+ENV,2021-09-21 12:16:04
44132,Window,PRESSURE,102730.75,LIGHT+ENV,2021-09-21 12:18:04
44133,Window,LUX,8135.0,LIGHT+ENV,2021-09-21 12:18:04
44134,Window,HUMIDITY,41.76,LIGHT+ENV,2021-09-21 12:18:04
44135,Window,TEMPERATURE,28.1,LIGHT+ENV,2021-09-21 12:18:04
44139,Window,TEMPERATURE,28.11,LIGHT+ENV,2021-09-21 12:20:04
44138,Window,HUMIDITY,41.64,LIGHT+ENV,2021-09-21 12:20:04
44137,Window,LUX,9247.0,LIGHT+ENV,2021-09-21 12:20:04
44136,Window,PRESSURE,102728.77344,LIGHT+ENV,2021-09-21 12:20:04
44140,Window,TEMPERATURE,28.13,LIGHT+ENV,2021-09-21 12:22:04
44141,Window,PRESSURE,102732.96875,LIGHT+ENV,2021-09-21 12:22:04
44142,Window,LUX,7469.0,LIGHT+ENV,2021-09-21 12:22:04
44143,Window,HUMIDITY,41.73,LIGHT+ENV,2021-09-21 12:22:04
44144,Window,HUMIDITY,41.66,LIGHT+ENV,2021-09-21 12:24:04
44145,Window,LUX,6833.0,LIGHT+ENV,2021-09-21 12:24:04
44146,Window,PRESSURE,102721.74219,LIGHT+ENV,2021-09-21 12:24:04
44147,Window,TEMPERATURE,28.13,LIGHT+ENV,2021-09-21 12:24:04
44151,Window,LUX,8301.0,LIGHT+ENV,2021-09-21 12:26:05
44150,Window,HUMIDITY,41.67,LIGHT+ENV,2021-09-21 12:26:05
44149,Window,PRESSURE,102730.40625,LIGHT+ENV,2021-09-21 12:26:05
44148,Window,TEMPERATURE,28.17,LIGHT+ENV,2021-09-21 12:26:05
44152,Window,TEMPERATURE,28.23,LIGHT+ENV,2021-09-21 12:28:05
44153,Window,HUMIDITY,42.49,LIGHT+ENV,2021-09-21 12:28:05
44154,Window,LUX,7090.0,LIGHT+ENV,2021-09-21 12:28:05
44155,Window,PRESSURE,102734.85938,LIGHT+ENV,2021-09-21 12:28:05
44156,Window,LUX,7463.0,LIGHT+ENV,2021-09-21 12:30:05
44157,Window,TEMPERATURE,28.24,LIGHT+ENV,2021-09-21 12:30:05
44158,Window,HUMIDITY,41.47,LIGHT+ENV,2021-09-21 12:30:05
44159,Window,PRESSURE,102725.32813,LIGHT+ENV,2021-09-21 12:30:05
44161,Window,PRESSURE,102733.4375,LIGHT+ENV,2021-09-21 12:32:05
44162,Window,LUX,7203.0,LIGHT+ENV,2021-09-21 12:32:05
44160,Window,HUMIDITY,41.76,LIGHT+ENV,2021-09-21 12:32:05
44163,Window,TEMPERATURE,28.25,LIGHT+ENV,2021-09-21 12:32:05
44167,Window,PRESSURE,102725.57813,LIGHT+ENV,2021-09-21 12:34:05
44166,Window,LUX,6488.0,LIGHT+ENV,2021-09-21 12:34:05
44164,Window,HUMIDITY,42.53,LIGHT+ENV,2021-09-21 12:34:05
44165,Window,TEMPERATURE,28.27,LIGHT+ENV,2021-09-21 12:34:05
44168,Window,LUX,6088.0,LIGHT+ENV,2021-09-21 12:36:05
44169,Window,PRESSURE,102720.45313,LIGHT+ENV,2021-09-21 12:36:05
44170,Window,HUMIDITY,42.24,LIGHT+ENV,2021-09-21 12:36:05
44171,Window,TEMPERATURE,28.35,LIGHT+ENV,2021-09-21 12:36:05
44172,Window,TEMPERATURE,28.34,LIGHT+ENV,2021-09-21 12:38:05
44173,Window,LUX,6107.0,LIGHT+ENV,2021-09-21 12:38:05
44174,Window,HUMIDITY,41.49,LIGHT+ENV,2021-09-21 12:38:05
44175,Window,PRESSURE,102716.8125,LIGHT+ENV,2021-09-21 12:38:05
44177,Window,PRESSURE,102727.45313,LIGHT+ENV,2021-09-21 12:40:05
44176,Window,TEMPERATURE,28.37,LIGHT+ENV,2021-09-21 12:40:05
44178,Window,LUX,6284.0,LIGHT+ENV,2021-09-21 12:40:05
44179,Window,HUMIDITY,41.74,LIGHT+ENV,2021-09-21 12:40:05
44183,Window,LUX,7845.0,LIGHT+ENV,2021-09-21 12:42:05
44182,Window,PRESSURE,102725.20313,LIGHT+ENV,2021-09-21 12:42:05
44180,Window,HUMIDITY,42.02,LIGHT+ENV,2021-09-21 12:42:05
44181,Window,TEMPERATURE,28.39,LIGHT+ENV,2021-09-21 12:42:05
44187,Window,LUX,8403.0,LIGHT+ENV,2021-09-21 12:44:05
44184,Window,TEMPERATURE,28.44,LIGHT+ENV,2021-09-21 12:44:05
44185,Window,PRESSURE,102727.14063,LIGHT+ENV,2021-09-21 12:44:05
44186,Window,HUMIDITY,41.69,LIGHT+ENV,2021-09-21 12:44:05
44191,Window,LUX,7952.0,LIGHT+ENV,2021-09-21 12:46:05
44190,Window,TEMPERATURE,28.49,LIGHT+ENV,2021-09-21 12:46:05
44188,Window,HUMIDITY,41.57,LIGHT+ENV,2021-09-21 12:46:05
44189,Window,PRESSURE,102718.6875,LIGHT+ENV,2021-09-21 12:46:05
44195,Window,TEMPERATURE,28.49,LIGHT+ENV,2021-09-21 12:48:05
44194,Window,LUX,8777.0,LIGHT+ENV,2021-09-21 12:48:05
44192,Window,HUMIDITY,41.55,LIGHT+ENV,2021-09-21 12:48:05
44193,Window,PRESSURE,102716.70313,LIGHT+ENV,2021-09-21 12:48:05
44196,Window,LUX,12476.0,LIGHT+ENV,2021-09-21 12:50:05
44197,Window,TEMPERATURE,28.53,LIGHT+ENV,2021-09-21 12:50:05
44198,Window,HUMIDITY,41.14,LIGHT+ENV,2021-09-21 12:50:05
44199,Window,PRESSURE,102712.20313,LIGHT+ENV,2021-09-21 12:50:05
44203,Window,TEMPERATURE,28.56,LIGHT+ENV,2021-09-21 12:53:00
44200,Window,LUX,10310.0,LIGHT+ENV,2021-09-21 12:53:00
44201,Window,PRESSURE,102709.90625,LIGHT+ENV,2021-09-21 12:53:00
44202,Window,HUMIDITY,41.0,LIGHT+ENV,2021-09-21 12:53:00
44207,Window,PRESSURE,102709.03906,LIGHT+ENV,2021-09-21 12:55:00
44206,Window,TEMPERATURE,28.6,LIGHT+ENV,2021-09-21 12:55:00
44204,Window,HUMIDITY,40.67,LIGHT+ENV,2021-09-21 12:55:00
44205,Window,LUX,8585.0,LIGHT+ENV,2021-09-21 12:55:00
44210,Window,HUMIDITY,41.01,LIGHT+ENV,2021-09-21 12:57:00
44208,Window,TEMPERATURE,28.59,LIGHT+ENV,2021-09-21 12:57:00
44209,Window,LUX,8186.0,LIGHT+ENV,2021-09-21 12:57:00
44211,Window,PRESSURE,102704.53906,LIGHT+ENV,2021-09-21 12:57:00
44215,Window,LUX,11355.0,LIGHT+ENV,2021-09-21 12:59:00
44214,Window,TEMPERATURE,28.58,LIGHT+ENV,2021-09-21 12:59:00
44213,Window,PRESSURE,102704.85156,LIGHT+ENV,2021-09-21 12:59:00
44212,Window,HUMIDITY,41.22,LIGHT+ENV,2021-09-21 12:59:00
44219,Window,HUMIDITY,41.29,LIGHT+ENV,2021-09-21 13:01:00
44218,Window,PRESSURE,102700.54688,LIGHT+ENV,2021-09-21 13:01:00
44216,Window,LUX,11725.0,LIGHT+ENV,2021-09-21 13:01:00
44217,Window,TEMPERATURE,28.65,LIGHT+ENV,2021-09-21 13:01:00
44220,Window,PRESSURE,102699.3125,LIGHT+ENV,2021-09-21 13:03:00
44221,Window,TEMPERATURE,28.76,LIGHT+ENV,2021-09-21 13:03:00
44222,Window,HUMIDITY,41.54,LIGHT+ENV,2021-09-21 13:03:00
44223,Window,LUX,11871.0,LIGHT+ENV,2021-09-21 13:03:00
44227,Window,HUMIDITY,40.86,LIGHT+ENV,2021-09-21 13:05:00
44224,Window,LUX,7796.0,LIGHT+ENV,2021-09-21 13:05:00
44225,Window,TEMPERATURE,28.87,LIGHT+ENV,2021-09-21 13:05:00
44226,Window,PRESSURE,102690.79688,LIGHT+ENV,2021-09-21 13:05:00
44231,Window,HUMIDITY,41.06,LIGHT+ENV,2021-09-21 13:07:00
44230,Window,PRESSURE,102698.95313,LIGHT+ENV,2021-09-21 13:07:00
44228,Window,LUX,9284.0,LIGHT+ENV,2021-09-21 13:07:00
44229,Window,TEMPERATURE,28.83,LIGHT+ENV,2021-09-21 13:07:00
44234,Window,HUMIDITY,40.84,LIGHT+ENV,2021-09-21 13:09:00
44232,Window,TEMPERATURE,28.86,LIGHT+ENV,2021-09-21 13:09:00
44233,Window,PRESSURE,102698.36719,LIGHT+ENV,2021-09-21 13:09:00
44235,Window,LUX,12170.0,LIGHT+ENV,2021-09-21 13:09:00
44239,Window,TEMPERATURE,28.94,LIGHT+ENV,2021-09-21 13:11:00
44238,Window,PRESSURE,102688.46094,LIGHT+ENV,2021-09-21 13:11:00
44237,Window,HUMIDITY,40.99,LIGHT+ENV,2021-09-21 13:11:00
44236,Window,LUX,15513.0,LIGHT+ENV,2021-09-21 13:11:00
44240,Window,PRESSURE,102690.04688,LIGHT+ENV,2021-09-21 13:13:00
44241,Window,TEMPERATURE,29.05,LIGHT+ENV,2021-09-21 13:13:00
44242,Window,HUMIDITY,40.91,LIGHT+ENV,2021-09-21 13:13:00
44243,Window,LUX,14016.0,LIGHT+ENV,2021-09-21 13:13:00
44246,Window,TEMPERATURE,29.14,LIGHT+ENV,2021-09-21 13:15:00
44247,Window,HUMIDITY,40.83,LIGHT+ENV,2021-09-21 13:15:00
44244,Window,PRESSURE,102687.39063,LIGHT+ENV,2021-09-21 13:15:00
44245,Window,LUX,12105.0,LIGHT+ENV,2021-09-21 13:15:00
44248,Window,PRESSURE,102684.84375,LIGHT+ENV,2021-09-21 13:17:00
44249,Window,TEMPERATURE,29.17,LIGHT+ENV,2021-09-21 13:17:00
44250,Window,HUMIDITY,40.66,LIGHT+ENV,2021-09-21 13:17:00
44251,Window,LUX,8678.0,LIGHT+ENV,2021-09-21 13:17:00
44255,Window,TEMPERATURE,29.22,LIGHT+ENV,2021-09-21 13:19:01
44252,Window,PRESSURE,102686.74219,LIGHT+ENV,2021-09-21 13:19:01
44253,Window,LUX,8742.0,LIGHT+ENV,2021-09-21 13:19:01
44254,Window,HUMIDITY,40.33,LIGHT+ENV,2021-09-21 13:19:01
44258,Window,HUMIDITY,39.97,LIGHT+ENV,2021-09-21 13:21:01
44259,Window,LUX,10230.0,LIGHT+ENV,2021-09-21 13:21:01
44256,Window,PRESSURE,102685.85938,LIGHT+ENV,2021-09-21 13:21:01
44257,Window,TEMPERATURE,29.27,LIGHT+ENV,2021-09-21 13:21:01
44262,Window,LUX,14103.0,LIGHT+ENV,2021-09-21 13:23:01
44263,Window,TEMPERATURE,29.27,LIGHT+ENV,2021-09-21 13:23:01
44260,Window,HUMIDITY,39.99,LIGHT+ENV,2021-09-21 13:23:01
44261,Window,PRESSURE,102683.86719,LIGHT+ENV,2021-09-21 13:23:01
44267,Window,PRESSURE,102684.10938,LIGHT+ENV,2021-09-21 13:25:01
44266,Window,LUX,16163.0,LIGHT+ENV,2021-09-21 13:25:01
44264,Window,TEMPERATURE,29.31,LIGHT+ENV,2021-09-21 13:25:01
44265,Window,HUMIDITY,40.43,LIGHT+ENV,2021-09-21 13:25:01
44268,Window,HUMIDITY,39.55,LIGHT+ENV,2021-09-21 13:27:01
44269,Window,LUX,13632.0,LIGHT+ENV,2021-09-21 13:27:01
44270,Window,PRESSURE,102675.39063,LIGHT+ENV,2021-09-21 13:27:01
44271,Window,TEMPERATURE,29.32,LIGHT+ENV,2021-09-21 13:27:01
44272,Window,TEMPERATURE,29.39,LIGHT+ENV,2021-09-21 13:29:01
44273,Window,LUX,10853.0,LIGHT+ENV,2021-09-21 13:29:01
44274,Window,PRESSURE,102677.82031,LIGHT+ENV,2021-09-21 13:29:01
44275,Window,HUMIDITY,39.97,LIGHT+ENV,2021-09-21 13:29:01
44279,Window,TEMPERATURE,29.4,LIGHT+ENV,2021-09-21 13:31:01
44278,Window,LUX,6825.0,LIGHT+ENV,2021-09-21 13:31:01
44277,Window,HUMIDITY,39.87,LIGHT+ENV,2021-09-21 13:31:01
44276,Window,PRESSURE,102673.85938,LIGHT+ENV,2021-09-21 13:31:01
44280,Window,PRESSURE,102668.02344,LIGHT+ENV,2021-09-21 13:33:01
44281,Window,HUMIDITY,39.26,LIGHT+ENV,2021-09-21 13:33:01
44282,Window,LUX,7145.0,LIGHT+ENV,2021-09-21 13:33:01
44283,Window,TEMPERATURE,29.36,LIGHT+ENV,2021-09-21 13:33:01
44284,Window,HUMIDITY,39.91,LIGHT+ENV,2021-09-21 13:35:01
44285,Window,LUX,7903.0,LIGHT+ENV,2021-09-21 13:35:01
44286,Window,PRESSURE,102677.32813,LIGHT+ENV,2021-09-21 13:35:01
44287,Window,TEMPERATURE,29.32,LIGHT+ENV,2021-09-21 13:35:01
44291,Window,TEMPERATURE,29.29,LIGHT+ENV,2021-09-21 13:37:01
44290,Window,PRESSURE,102663.88281,LIGHT+ENV,2021-09-21 13:37:01
44288,Window,LUX,14432.0,LIGHT+ENV,2021-09-21 13:37:01
44289,Window,HUMIDITY,40.05,LIGHT+ENV,2021-09-21 13:37:01
44292,Window,LUX,19235.0,LIGHT+ENV,2021-09-21 13:39:01
44293,Window,PRESSURE,102657.21875,LIGHT+ENV,2021-09-21 13:39:01
44294,Window,TEMPERATURE,29.43,LIGHT+ENV,2021-09-21 13:39:01
44295,Window,HUMIDITY,39.58,LIGHT+ENV,2021-09-21 13:39:01
44299,Window,HUMIDITY,39.71,LIGHT+ENV,2021-09-21 13:41:01
44296,Window,PRESSURE,102657.0,LIGHT+ENV,2021-09-21 13:41:01
44297,Window,TEMPERATURE,29.59,LIGHT+ENV,2021-09-21 13:41:01
44298,Window,LUX,31573.0,LIGHT+ENV,2021-09-21 13:41:01
44303,Window,HUMIDITY,39.44,LIGHT+ENV,2021-09-21 13:43:02
44302,Window,LUX,28817.0,LIGHT+ENV,2021-09-21 13:43:02
44301,Window,PRESSURE,102648.14063,LIGHT+ENV,2021-09-21 13:43:02
44300,Window,TEMPERATURE,29.71,LIGHT+ENV,2021-09-21 13:43:02
44307,Window,HUMIDITY,39.36,LIGHT+ENV,2021-09-21 13:45:02
44304,Window,PRESSURE,102653.07813,LIGHT+ENV,2021-09-21 13:45:02
44305,Window,LUX,28799.0,LIGHT+ENV,2021-09-21 13:45:02
44306,Window,TEMPERATURE,29.79,LIGHT+ENV,2021-09-21 13:45:02
44310,Window,LUX,10201.0,LIGHT+ENV,2021-09-21 13:47:02
44311,Window,PRESSURE,102645.90625,LIGHT+ENV,2021-09-21 13:47:02
44308,Window,HUMIDITY,39.29,LIGHT+ENV,2021-09-21 13:47:02
44309,Window,TEMPERATURE,29.86,LIGHT+ENV,2021-09-21 13:47:02
44315,Window,LUX,7239.0,LIGHT+ENV,2021-09-21 13:49:02
44314,Window,TEMPERATURE,29.79,LIGHT+ENV,2021-09-21 13:49:02
44313,Window,PRESSURE,102641.82813,LIGHT+ENV,2021-09-21 13:49:02
44312,Window,HUMIDITY,39.01,LIGHT+ENV,2021-09-21 13:49:02
44316,Window,PRESSURE,102636.13281,LIGHT+ENV,2021-09-21 13:51:02
44317,Window,HUMIDITY,39.51,LIGHT+ENV,2021-09-21 13:51:02
44318,Window,LUX,6900.0,LIGHT+ENV,2021-09-21 13:51:02
44319,Window,TEMPERATURE,29.65,LIGHT+ENV,2021-09-21 13:51:02
44323,Window,TEMPERATURE,29.56,LIGHT+ENV,2021-09-21 13:53:02
44320,Window,HUMIDITY,39.48,LIGHT+ENV,2021-09-21 13:53:02
44321,Window,LUX,7125.0,LIGHT+ENV,2021-09-21 13:53:02
44322,Window,PRESSURE,102632.29688,LIGHT+ENV,2021-09-21 13:53:02
44327,Window,LUX,9296.0,LIGHT+ENV,2021-09-21 13:55:02
44326,Window,PRESSURE,102626.84375,LIGHT+ENV,2021-09-21 13:55:02
44324,Window,HUMIDITY,39.94,LIGHT+ENV,2021-09-21 13:55:02
44325,Window,TEMPERATURE,29.45,LIGHT+ENV,2021-09-21 13:55:02
44330,Window,TEMPERATURE,29.54,LIGHT+ENV,2021-09-21 13:57:02
44328,Window,HUMIDITY,39.28,LIGHT+ENV,2021-09-21 13:57:02
44329,Window,PRESSURE,102626.15625,LIGHT+ENV,2021-09-21 13:57:02
44331,Window,LUX,28164.0,LIGHT+ENV,2021-09-21 13:57:02
44335,Window,LUX,17367.0,LIGHT+ENV,2021-09-21 13:59:02
44334,Window,PRESSURE,102620.75781,LIGHT+ENV,2021-09-21 13:59:02
44333,Window,HUMIDITY,39.62,LIGHT+ENV,2021-09-21 13:59:02
44332,Window,TEMPERATURE,29.57,LIGHT+ENV,2021-09-21 13:59:02
44336,Window,HUMIDITY,39.81,LIGHT+ENV,2021-09-21 14:01:02
44337,Window,LUX,13845.0,LIGHT+ENV,2021-09-21 14:01:02
44338,Window,PRESSURE,102623.35156,LIGHT+ENV,2021-09-21 14:01:02
44339,Window,TEMPERATURE,29.54,LIGHT+ENV,2021-09-21 14:01:02
44342,Window,TEMPERATURE,29.45,LIGHT+ENV,2021-09-21 14:03:02
44343,Window,LUX,13545.0,LIGHT+ENV,2021-09-21 14:03:02
44340,Window,PRESSURE,102615.59375,LIGHT+ENV,2021-09-21 14:03:02
44341,Window,HUMIDITY,39.89,LIGHT+ENV,2021-09-21 14:03:02
44344,Window,PRESSURE,102611.11719,LIGHT+ENV,2021-09-21 14:05:02
44345,Window,TEMPERATURE,29.44,LIGHT+ENV,2021-09-21 14:05:02
44346,Window,HUMIDITY,40.42,LIGHT+ENV,2021-09-21 14:05:02
44347,Window,LUX,10198.0,LIGHT+ENV,2021-09-21 14:05:02
44351,Window,TEMPERATURE,29.4,LIGHT+ENV,2021-09-21 14:07:02
44348,Window,LUX,10377.0,LIGHT+ENV,2021-09-21 14:07:02
44349,Window,HUMIDITY,40.87,LIGHT+ENV,2021-09-21 14:07:02
44350,Window,PRESSURE,102614.82813,LIGHT+ENV,2021-09-21 14:07:02
44354,Window,LUX,21464.0,LIGHT+ENV,2021-09-21 14:09:02
44355,Window,PRESSURE,102614.82813,LIGHT+ENV,2021-09-21 14:09:02
44352,Window,HUMIDITY,40.89,LIGHT+ENV,2021-09-21 14:09:02
44353,Window,TEMPERATURE,29.4,LIGHT+ENV,2021-09-21 14:09:02
44357,Window,HUMIDITY,40.71,LIGHT+ENV,2021-09-21 14:11:02
44358,Window,TEMPERATURE,29.48,LIGHT+ENV,2021-09-21 14:11:02
44356,Window,LUX,28417.0,LIGHT+ENV,2021-09-21 14:11:02
44359,Window,PRESSURE,102608.53125,LIGHT+ENV,2021-09-21 14:11:02
44363,Window,HUMIDITY,40.58,LIGHT+ENV,2021-09-21 14:13:02
44362,Window,TEMPERATURE,29.7,LIGHT+ENV,2021-09-21 14:13:02
44360,Window,PRESSURE,102610.75,LIGHT+ENV,2021-09-21 14:13:02
44361,Window,LUX,30777.0,LIGHT+ENV,2021-09-21 14:13:02
44364,Window,PRESSURE,102615.42188,LIGHT+ENV,2021-09-21 14:15:02
44365,Window,HUMIDITY,40.46,LIGHT+ENV,2021-09-21 14:15:02
44366,Window,TEMPERATURE,29.56,LIGHT+ENV,2021-09-21 14:15:02
44367,Window,LUX,31335.0,LIGHT+ENV,2021-09-21 14:15:02
44368,Window,HUMIDITY,40.59,LIGHT+ENV,2021-09-21 14:17:03
44369,Window,LUX,19368.0,LIGHT+ENV,2021-09-21 14:17:03
44370,Window,TEMPERATURE,29.54,LIGHT+ENV,2021-09-21 14:17:03
44371,Window,PRESSURE,102614.90625,LIGHT+ENV,2021-09-21 14:17:03
44372,Window,TEMPERATURE,29.6,LIGHT+ENV,2021-09-21 14:19:03
44373,Window,HUMIDITY,40.76,LIGHT+ENV,2021-09-21 14:19:03
44374,Window,LUX,16992.0,LIGHT+ENV,2021-09-21 14:19:03
44375,Window,PRESSURE,102613.70313,LIGHT+ENV,2021-09-21 14:19:03
44379,Window,TEMPERATURE,29.5,LIGHT+ENV,2021-09-21 14:21:03
44378,Window,PRESSURE,102606.22656,LIGHT+ENV,2021-09-21 14:21:03
44376,Window,LUX,12033.0,LIGHT+ENV,2021-09-21 14:21:03
44377,Window,HUMIDITY,40.83,LIGHT+ENV,2021-09-21 14:21:03
44380,Window,HUMIDITY,41.15,LIGHT+ENV,2021-09-21 14:23:03
44381,Window,LUX,10798.0,LIGHT+ENV,2021-09-21 14:23:03
44382,Window,TEMPERATURE,29.41,LIGHT+ENV,2021-09-21 14:23:03
44383,Window,PRESSURE,102606.10156,LIGHT+ENV,2021-09-21 14:23:03
44384,Window,HUMIDITY,41.1,LIGHT+ENV,2021-09-21 14:25:03
44385,Window,PRESSURE,102604.5,LIGHT+ENV,2021-09-21 14:25:03
44386,Window,TEMPERATURE,29.35,LIGHT+ENV,2021-09-21 14:25:03
44387,Window,LUX,14293.0,LIGHT+ENV,2021-09-21 14:25:03
44391,Window,TEMPERATURE,29.33,LIGHT+ENV,2021-09-21 14:27:03
44390,Window,PRESSURE,102606.77344,LIGHT+ENV,2021-09-21 14:27:03
44388,Window,HUMIDITY,41.35,LIGHT+ENV,2021-09-21 14:27:03
44389,Window,LUX,10799.0,LIGHT+ENV,2021-09-21 14:27:03
